City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description,Date
519,Codrington,-38.2667,141.9667,64.33,66,1,14.34,AU,clear sky,2022-01-09 07:02:58
520,Peleduy,59.6289,112.7406,-16.78,97,7,1.21,RU,clear sky,2022-01-09 07:02:58
521,Ewo,-0.8725,14.8206,81.63,63,83,4.9,CG,broken clouds,2022-01-09 07:02:59
522,Mamallapuram,12.6264,80.1722,89.65,65,6,9.57,IN,clear sky,2022-01-09 07:02:59
523,Jaque,7.5175,-78.1703,75.56,84,10,3.09,PA,clear sky,2022-01-09 07:03:00
524,Sumbe,-11.2061,13.8437,75.7,89,100,1.23,AO,light rain,2022-01-09 07:03:00
525,Kungurtug,50.5994,97.5228,10.4,87,23,1.79,RU,few clouds,2022-01-09 07:03:00
526,Anqing,30.5092,117.0506,44.42,76,100,3.67,CN,overcast clouds,2022-01-09 07:03:01
527,Baoqing,46.3317,132.2111,1.27,89,11,1.97,CN,few clouds,2022-01-09 07:02:06
528,Saint-Georges,12.0564,-61.7485,75.88,75,94,10.13,GD,overcast clouds,2022-01-09 07:03:01
529,Puerto Escondido,15.85,-97.0667,75.24,79,0,5.64,MX,clear sky,2022-01-09 07:03:02
530,Bulaevo,54.9056,70.4439,18.18,93,100,13.67,KZ,overcast clouds,2022-01-09 07:03:02
531,Taoudenni,22.6783,-3.9836,49.73,30,0,13.47,ML,clear sky,2022-01-09 07:03:03
532,Bengkulu,-3.8004,102.2655,85.23,65,26,8.01,ID,scattered clouds,2022-01-09 07:03:03
533,Tingo Maria,-9.2895,-76.0088,68.07,97,67,1.95,PE,broken clouds,2022-01-09 07:03:04
534,Pangoa,-12.1167,-73.0,68.05,99,100,2.13,PE,overcast clouds,2022-01-09 07:03:04
535,Gimli,50.6336,-96.9907,-8.57,87,100,17.74,CA,overcast clouds,2022-01-09 07:03:05
536,Alexandria,31.2156,29.9553,58.59,63,0,19.35,EG,clear sky,2022-01-09 07:03:05
537,Acarau,-2.8856,-40.12,76.57,84,85,9.24,BR,overcast clouds,2022-01-09 07:03:06
538,San Fernando,15.0286,120.6898,89.15,53,97,5.12,PH,overcast clouds,2022-01-09 07:03:06
539,Myitkyina,25.3833,97.4,82.02,33,0,1.88,MM,clear sky,2022-01-09 07:03:07
540,Mount Gambier,-37.8333,140.7667,67.77,56,3,11.01,AU,clear sky,2022-01-09 07:03:07
541,Kerema,-7.9631,145.7785,85.06,72,99,7.76,PG,overcast clouds,2022-01-09 07:03:07
542,Posse,-14.0931,-46.3694,65.64,98,100,6.46,BR,overcast clouds,2022-01-09 07:00:26
543,Vestmannaeyjar,63.4427,-20.2734,38.26,68,65,12.1,IS,broken clouds,2022-01-09 07:03:08
544,Kabalo,-6.05,26.9167,76.28,89,100,0.83,CD,overcast clouds,2022-01-09 07:03:09
545,Guerrero Negro,27.9769,-114.0611,58.17,79,99,7.18,MX,overcast clouds,2022-01-09 07:03:09
546,Broken Hill,-31.95,141.4333,91.71,18,0,6.67,AU,clear sky,2022-01-09 07:03:10
547,Revda,56.801,59.9303,9.41,91,100,11.5,RU,overcast clouds,2022-01-09 07:03:02
548,Pisco,-13.7,-76.2167,69.03,95,96,2.75,PE,overcast clouds,2022-01-09 07:03:10
549,Kurayoshi,35.4333,133.8167,47.97,74,100,4.12,JP,overcast clouds,2022-01-09 07:03:11
550,Ghanzi,-21.5667,21.7833,72.72,70,100,16.78,BW,overcast clouds,2022-01-09 07:03:11
551,Tevriz,57.509,72.4042,13.55,91,83,7.9,RU,broken clouds,2022-01-09 07:03:12
552,Vaitape,-16.5167,-151.75,81.19,75,10,5.79,PF,clear sky,2022-01-09 07:03:12
553,Nouakchott,18.0858,-15.9785,66.13,29,100,14.54,MR,overcast clouds,2022-01-09 07:02:10
554,Taua,-5.9667,-40.3,71.73,84,93,6.11,BR,overcast clouds,2022-01-09 07:04:13
555,Ayutla,20.1167,-104.3333,58.33,51,100,0.96,MX,overcast clouds,2022-01-09 07:04:13
556,Calabar,4.9517,8.322,80.87,79,21,3.31,NG,few clouds,2022-01-09 07:04:14
557,Zhangjiakou,40.81,114.8794,32.58,29,32,3.62,CN,light snow,2022-01-09 07:00:22
558,Ndjole,-0.1783,10.7649,79.54,87,93,1.52,GA,overcast clouds,2022-01-09 07:04:14
559,Campbell River,50.0163,-125.2446,38.26,97,100,2.26,CA,overcast clouds,2022-01-09 07:04:15
560,Melfi,40.9965,15.6514,33.4,85,100,5.82,IT,overcast clouds,2022-01-09 07:04:15
561,Bonthe,7.5264,-12.505,75.74,91,21,3.96,SL,light rain,2022-01-09 07:04:16
562,Qasigiannguit,68.8193,-51.1922,12.45,96,100,4.97,GL,overcast clouds,2022-01-09 07:04:16
563,Manama,26.2154,50.5832,64.38,59,0,8.05,BH,clear sky,2022-01-09 07:00:02
564,Oksfjord,70.2396,22.3479,25.72,78,93,2.86,NO,light snow,2022-01-09 07:04:17
565,Cayenne,4.9333,-52.3333,78.1,83,75,3.0,GF,mist,2022-01-09 07:04:17
566,Tougue,11.4667,-11.6,62.83,34,32,0.85,GN,scattered clouds,2022-01-09 07:04:18
567,Seoul,37.5683,126.9778,42.19,45,5,2.44,KR,clear sky,2022-01-09 07:01:02
568,Zwolle,52.5126,6.0936,42.13,90,100,4.0,NL,overcast clouds,2022-01-09 07:04:18
569,Pemangkat,1.1667,108.9667,83.73,73,53,12.3,ID,broken clouds,2022-01-09 07:04:19
570,Kralendijk,12.15,-68.2667,79.0,72,12,18.95,BQ,few clouds,2022-01-09 07:04:19
571,Bilibino,68.0546,166.4372,-11.09,99,61,3.49,RU,broken clouds,2022-01-09 07:04:20
572,Avera,33.194,-82.5271,46.27,67,97,7.36,US,overcast clouds,2022-01-09 07:04:20
573,Pangnirtung,66.1451,-65.7125,-18.22,97,100,2.51,CA,overcast clouds,2022-01-09 07:04:21
574,Waipawa,-41.4122,175.5153,65.03,62,100,12.26,NZ,overcast clouds,2022-01-09 07:04:21
575,Yenagoa,4.9247,6.2642,80.53,80,100,3.2,NG,light rain,2022-01-09 07:04:22
576,Chachapoyas,-6.2317,-77.869,54.3,92,100,3.06,PE,light rain,2022-01-09 07:04:22
577,Byron Bay,-28.65,153.6167,79.88,69,25,9.4,AU,scattered clouds,2022-01-09 07:04:22
578,Talakan,50.3167,130.3667,-6.3,94,100,2.33,RU,overcast clouds,2022-01-09 07:04:23
579,Misratah,32.3754,15.0925,57.24,62,22,26.51,LY,few clouds,2022-01-09 07:04:23
580,San Juan,-31.5375,-68.5364,82.27,32,9,21.5,AR,clear sky,2022-01-09 07:04:24
581,Slave Lake,55.2834,-114.769,-16.62,76,100,4.61,CA,overcast clouds,2022-01-09 07:00:19
582,Chiang Rai,19.9167,99.9167,90.32,51,7,1.99,TH,clear sky,2022-01-09 07:04:24
583,Novobureyskiy,49.798,129.8774,-10.62,98,99,1.99,RU,overcast clouds,2022-01-09 07:04:25
584,Wajima,37.4,136.9,44.26,69,100,12.24,JP,overcast clouds,2022-01-09 07:04:25
585,Sinegorye,62.0788,150.477,-1.23,99,100,0.47,RU,overcast clouds,2022-01-09 07:04:26
586,Maniitsoq,65.4167,-52.9,4.95,88,89,8.25,GL,overcast clouds,2022-01-09 07:04:26
587,Kholm,59.2667,32.85,19.65,94,100,7.7,RU,light snow,2022-01-09 07:04:26
588,Shenjiamen,29.9576,122.298,46.11,73,100,11.92,CN,overcast clouds,2022-01-09 07:04:27
589,Port Hedland,-20.3167,118.5667,91.45,62,0,23.02,AU,clear sky,2022-01-09 07:04:27
590,Gunjur,13.2019,-16.7339,68.07,77,0,0.0,GM,clear sky,2022-01-09 07:04:28
591,Rawson,-43.3002,-65.1023,68.18,75,46,14.61,AR,scattered clouds,2022-01-09 07:01:00
592,Igboho,8.8333,3.75,74.07,23,2,7.27,NG,clear sky,2022-01-09 07:04:28
593,Mount Pleasant,32.7941,-79.8626,44.58,100,20,0.0,US,few clouds,2022-01-09 07:00:19
594,Bani,18.2833,-70.3333,70.75,77,4,12.33,DO,clear sky,2022-01-09 07:04:29
595,Cuamba,-14.8031,36.5372,72.97,86,96,0.56,MZ,overcast clouds,2022-01-09 07:04:30
596,Manta,-0.95,-80.7333,74.98,83,75,3.44,EC,broken clouds,2022-01-09 07:04:30
597,Flagstaff,35.1981,-111.6513,37.06,79,0,0.0,US,clear sky,2022-01-09 07:03:46
598,Cortez,37.3489,-108.5859,26.67,88,0,0.0,US,clear sky,2022-01-09 07:04:31
599,Abnub,27.2696,31.1511,59.59,41,100,6.93,EG,overcast clouds,2022-01-09 07:04:31
600,Eureka,40.8021,-124.1637,41.67,96,12,5.1,US,few clouds,2022-01-09 07:04:02
601,Tomatlan,19.9333,-105.25,63.19,85,95,3.2,MX,overcast clouds,2022-01-09 07:04:32
602,Darovskoy,58.77,47.9564,5.58,94,100,6.96,RU,overcast clouds,2022-01-09 07:05:32
603,Dongying,37.4564,118.4856,40.55,44,15,7.05,CN,few clouds,2022-01-09 07:05:33
604,Nizhniy Kuranakh,58.8353,125.4869,-13.5,99,100,2.48,RU,overcast clouds,2022-01-09 07:05:18
605,Oyama,36.3,139.8,54.82,29,83,2.28,JP,broken clouds,2022-01-09 07:05:34
606,Ladario,-19.0047,-57.6017,76.68,72,96,2.37,BR,overcast clouds,2022-01-09 07:02:18
607,Haines Junction,60.7522,-137.5108,-39.15,100,95,0.69,CA,overcast clouds,2022-01-09 07:05:34
608,Manggar,-2.8833,108.2667,83.34,74,100,8.86,ID,overcast clouds,2022-01-09 07:05:35
609,Tavatuy,57.0703,60.1336,9.52,90,69,12.88,RU,broken clouds,2022-01-09 07:05:35
610,Rancharia,-22.2292,-50.8931,62.89,82,3,13.11,BR,clear sky,2022-01-09 07:05:35
611,Paramirim,-13.4425,-42.2389,69.48,96,100,1.03,BR,overcast clouds,2022-01-09 07:05:36
612,Kalabo,-14.97,22.6814,71.85,83,100,5.12,ZM,overcast clouds,2022-01-09 07:05:37
613,Dicabisagan,17.0818,122.4157,78.08,78,29,3.29,PH,scattered clouds,2022-01-09 07:05:37
614,Mandalgovi,45.7625,106.2708,14.72,41,0,13.42,MN,clear sky,2022-01-09 07:05:37
615,Bentiu,9.2333,29.8333,89.78,16,100,8.88,SS,overcast clouds,2022-01-09 07:05:38
616,Hami,42.8,93.45,29.57,35,0,1.9,CN,clear sky,2022-01-09 07:05:38
617,Barcelos,41.5388,-8.6151,53.74,97,100,8.57,PT,overcast clouds,2022-01-09 07:05:39
618,Nevelsk,46.6733,141.8633,18.03,77,96,16.08,RU,overcast clouds,2022-01-09 07:05:39
619,Bubaque,11.2833,-15.8333,77.77,49,26,9.42,GW,scattered clouds,2022-01-09 07:05:40
620,Bjelovar,45.8986,16.8489,24.4,78,100,2.68,HR,overcast clouds,2022-01-09 07:05:40
621,Vuktyl,63.8567,57.3094,6.87,88,100,9.84,RU,overcast clouds,2022-01-09 07:05:41
622,Torata,-17.0769,-70.8433,56.68,76,100,2.15,PE,overcast clouds,2022-01-09 07:05:41
623,Sitka,57.0531,-135.33,30.09,80,100,8.05,US,light snow,2022-01-09 07:05:42
624,Meridian,43.6121,-116.3915,29.25,83,0,4.61,US,clear sky,2022-01-09 07:05:12
625,Vestmanna,62.1564,-7.1664,38.32,81,20,6.91,FO,few clouds,2022-01-09 07:05:42
626,Bagdarin,54.4333,113.6,-4.74,78,0,2.93,RU,clear sky,2022-01-09 07:05:43
627,Rudnichnyy,59.617,52.4703,-2.06,95,95,7.76,RU,overcast clouds,2022-01-09 07:05:43
628,Nanchang,28.6833,115.8833,48.36,70,100,2.48,CN,overcast clouds,2022-01-09 07:05:44
629,Tipuani,-15.5648,-68.0185,68.95,99,100,2.15,BO,overcast clouds,2022-01-09 07:05:44
630,Cabrero,-37.0333,-72.4,59.43,97,100,1.14,CL,overcast clouds,2022-01-09 07:05:45
631,Sibolga,1.7427,98.7792,81.14,81,100,1.88,ID,overcast clouds,2022-01-09 07:05:45
632,Kingsville,27.5159,-97.8561,68.09,90,100,1.01,US,overcast clouds,2022-01-09 07:05:08
633,Karoi,-16.8099,29.6925,68.18,87,100,7.47,ZW,light rain,2022-01-09 07:05:46
634,Mitu,1.1983,-70.1733,74.17,81,100,1.83,CO,overcast clouds,2022-01-09 07:06:07
635,Stokmarknes,68.5646,14.9108,25.5,86,41,4.52,NO,scattered clouds,2022-01-09 07:06:08
636,Bandarbeyla,9.4942,50.8122,78.66,57,0,19.75,SO,clear sky,2022-01-09 07:06:08
637,Ravar,31.2656,56.8055,50.86,24,0,2.46,IR,clear sky,2022-01-09 07:06:08
638,Ilanskiy,56.2358,96.065,19.24,86,81,3.47,RU,broken clouds,2022-01-09 07:06:09
639,Opuwo,-18.0607,13.84,77.97,39,68,4.23,NA,broken clouds,2022-01-09 07:06:09
640,Roma,43.2128,-75.4557,31.86,59,100,6.91,US,overcast clouds,2022-01-09 07:06:10
641,Torit,4.4133,32.5678,91.63,27,96,1.61,SS,overcast clouds,2022-01-09 07:06:10
642,Aguimes,27.9054,-15.4461,64.65,52,0,5.75,ES,clear sky,2022-01-09 07:06:11
643,Aligudarz,33.4006,49.6949,41.7,33,0,2.13,IR,clear sky,2022-01-09 07:06:11
644,Chapais,49.7834,-74.8492,10.18,89,100,13.76,CA,light snow,2022-01-09 07:06:11
645,Puerto Cabezas,14.0351,-83.3888,74.95,87,100,8.12,NI,overcast clouds,2022-01-09 07:06:12
646,Luganville,-15.5333,167.1667,81.88,78,95,8.16,VU,overcast clouds,2022-01-09 07:01:16
647,Kutum,14.2,24.6667,72.48,21,0,8.7,SD,clear sky,2022-01-09 07:06:13
648,Media Luna,20.1419,-77.435,72.41,91,44,15.41,CU,scattered clouds,2022-01-09 07:07:13
649,Khandyga,62.6667,135.6,-37.64,100,98,1.01,RU,overcast clouds,2022-01-09 07:06:24
650,Hovd,48.0056,91.6419,11.8,91,39,3.31,MN,scattered clouds,2022-01-09 07:04:55
651,Nyurba,63.2842,118.3319,-32.28,98,6,4.76,RU,clear sky,2022-01-09 07:07:14
652,Gigmoto,13.7796,124.39,80.53,78,21,4.47,PH,few clouds,2022-01-09 07:07:15
653,Ntcheu,-14.8203,34.6359,65.3,97,100,1.57,MW,light rain,2022-01-09 07:07:15
654,Bitkine,11.9801,18.2138,76.51,19,11,10.33,TD,few clouds,2022-01-09 07:07:15
655,Olinda,-8.0089,-34.8553,76.73,88,40,2.3,BR,scattered clouds,2022-01-09 07:07:16
656,Simpang,-1.2667,104.0833,85.75,68,100,7.9,ID,overcast clouds,2022-01-09 07:07:16
657,Inta,66.0317,60.1659,3.79,91,100,21.43,RU,overcast clouds,2022-01-09 07:07:17
658,Annau,37.8876,58.516,50.67,44,99,5.84,TM,overcast clouds,2022-01-09 07:07:17
659,College,64.8569,-147.8028,-7.94,67,0,0.0,US,clear sky,2022-01-09 07:07:18
660,Okato,-39.2,173.8833,72.43,85,100,7.29,NZ,overcast clouds,2022-01-09 07:07:19
661,Kolomak,49.8399,35.3044,26.42,93,100,12.28,UA,light snow,2022-01-09 07:07:19
662,Umm Kaddadah,13.6017,26.6876,79.03,20,4,6.85,SD,clear sky,2022-01-09 07:07:20
663,Voh,-20.9667,164.7,82.13,81,37,6.69,NC,scattered clouds,2022-01-09 07:07:20
664,Kushiro,42.975,144.3747,25.57,72,100,15.03,JP,overcast clouds,2022-01-09 07:07:20
665,Bin Qirdan,33.1378,11.2197,50.04,59,0,14.9,TN,clear sky,2022-01-09 07:07:21
666,Dubbo,-32.25,148.6167,86.13,62,87,11.5,AU,overcast clouds,2022-01-09 07:03:19
667,Asha,54.9973,57.2722,4.96,94,100,7.18,RU,overcast clouds,2022-01-09 07:07:22
668,Batagay-Alyta,67.8006,130.4114,-25.62,87,51,5.03,RU,broken clouds,2022-01-09 07:07:23
669,Feijo,-8.1642,-70.3536,71.38,97,96,3.04,BR,overcast clouds,2022-01-09 07:07:23
670,Blagoyevo,63.3667,47.9167,-3.89,97,91,7.45,RU,overcast clouds,2022-01-09 07:07:24
671,Chalisgaon,20.4667,75.0167,74.62,51,0,5.01,IN,clear sky,2022-01-09 07:07:09
672,Sarakhs,36.5449,61.1577,48.65,42,60,2.06,IR,broken clouds,2022-01-09 07:07:24
673,Sulangan,11.1373,123.7228,80.44,78,10,8.66,PH,clear sky,2022-01-09 07:07:25
674,Nacala,-14.5428,40.6728,83.52,69,75,3.44,MZ,broken clouds,2022-01-09 07:07:25
675,Wanaka,-44.7,169.15,67.1,52,98,10.0,NZ,overcast clouds,2022-01-09 07:07:26
676,Fukue,32.6881,128.8419,50.36,63,100,15.26,JP,overcast clouds,2022-01-09 07:07:26
677,Burnie,-41.0667,145.9167,60.94,99,100,4.0,AU,overcast clouds,2022-01-09 07:07:27
678,Svetlogorsk,52.6333,29.7333,25.27,95,100,9.48,BY,snow,2022-01-09 07:07:27
679,Chalus,36.655,51.4204,53.02,79,71,2.68,IR,broken clouds,2022-01-09 07:07:27
680,Langenburg,49.2544,9.8458,37.85,93,100,16.11,DE,light snow,2022-01-09 07:07:28
681,Medina,24.4686,39.6142,70.23,43,0,0.0,SA,clear sky,2022-01-09 07:07:29
682,Fez,34.0372,-4.9998,41.25,56,0,8.05,MA,clear sky,2022-01-09 07:07:29
683,Teshie,5.5836,-0.1072,81.3,76,33,7.07,GH,scattered clouds,2022-01-09 07:07:30
684,Gornozavodsk,58.3758,58.3211,-2.65,99,100,3.65,RU,overcast clouds,2022-01-09 07:07:30
685,Kargil,34.5667,76.1,19.29,76,100,1.97,IN,light snow,2022-01-09 07:07:30
686,Ilo,-17.6394,-71.3375,69.67,86,100,2.42,PE,overcast clouds,2022-01-09 07:07:31
687,Coelho Neto,-4.2567,-43.0128,72.3,98,100,2.17,BR,overcast clouds,2022-01-09 07:07:31
688,Grand Falls,47.0461,-67.7418,9.07,91,100,5.06,CA,snow,2022-01-09 07:07:32
689,Turan,16.0678,108.2208,77.05,78,75,5.75,VN,broken clouds,2022-01-09 07:05:24
690,Belmonte,-15.8631,-38.8828,77.5,85,100,11.41,BR,overcast clouds,2022-01-09 07:07:33
691,Oshakati,-17.7833,15.6833,76.19,56,100,4.9,NA,overcast clouds,2022-01-09 07:07:33
692,Kununurra,-15.7667,128.7333,98.58,41,90,8.05,AU,overcast clouds,2022-01-09 07:04:44
693,Lokosovo,61.1333,74.8167,-1.39,93,90,9.8,RU,overcast clouds,2022-01-09 07:08:34
694,Kaele,10.1092,14.4508,78.17,20,100,10.8,CM,overcast clouds,2022-01-09 07:08:34
695,Sioux Lookout,50.1001,-91.917,-10.82,88,100,14.25,CA,overcast clouds,2022-01-09 07:08:35
696,Evreux,49.0241,1.1508,41.92,93,75,12.66,FR,broken clouds,2022-01-09 07:08:35
697,Beausoleil,43.749,7.417,49.46,64,0,10.36,FR,clear sky,2022-01-09 07:08:36
698,Greeneville,36.1632,-82.831,35.62,76,0,4.61,US,clear sky,2022-01-09 07:07:39
699,Zharkent,44.1628,80.0,37.0,53,0,2.46,KZ,clear sky,2022-01-09 07:08:36
700,Bahia Blanca,-38.7196,-62.2724,78.91,26,74,15.77,AR,broken clouds,2022-01-09 07:08:37
701,Puerto Leguizamo,-0.1934,-74.7819,73.35,79,92,1.48,CO,overcast clouds,2022-01-09 07:08:37
702,Kulunda,52.566,78.9385,27.81,91,99,16.11,RU,overcast clouds,2022-01-09 07:08:38
